line_id,order_id,book_id,price
12085,10280,3202,17.47
12086,9480,8943,9.06
12087,8670,7935,20.0
12088,1132,5696,19.87
12089,4402,9590,14.86
12090,1427,7116,12.62
12091,689,5891,1.61
12092,829,10511,3.13
12093,10471,10254,0.81
12094,4685,10200,0.3
12095,4808,8960,9.15
12096,6983,9229,11.56
12097,2354,4951,13.1
12098,4725,7271,13.95
12099,352,9563,14.55
12100,2374,9539,14.33
12101,5213,7073,12.15
12102,1512,3628,1.18
12103,6165,10071,19.07
12104,1525,4137,5.74
12105,7074,3987,4.38
12106,422,3571,0.64
12107,6453,4361,7.74
12108,355,7031,11.72
12109,1944,9720,15.88
12110,142,2257,8.79
12111,6586,7438,15.36
12112,781,9846,16.99
12113,1188,10741,5.01
12114,10484,3101,16.34
12115,5559,967,17.15
12116,10907,4968,13.1
12117,6672,3463,19.57
12118,1793,3106,16.36
12119,10270,8879,8.24
12120,832,6883,10.29
12121,6270,6003,2.37
12122,195,8426,4.14
12123,4405,8454,4.39
12124,1405,1336,0.41
12125,11315,8456,4.41
12126,9392,7911,19.5
12127,9080,8218,2.26
12128,4418,7977,0.08
12129,4319,3827,2.76
12130,1141,4790,11.42
12131,4493,1139,18.6
12132,8992,1426,1.18
12133,6424,3172,16.87
12134,779,4599,9.69
12135,191,5252,15.56
12136,6963,1427,1.17
12137,1222,4592,9.6
12138,5557,10920,6.47
12139,949,8086,0.99
12140,6266,2244,8.47
12141,9783,3702,1.57
12142,1622,6678,8.29
12143,4970,10600,3.54
12144,9752,1423,1.06
12145,10815,6649,8.02
12146,4353,1397,0.82
12147,4487,4516,8.84
12148,11010,5730,19.75
12149,1517,2403,9.84
12150,6333,8753,6.91
12151,6887,849,15.88
12152,4338,6974,10.91
12153,8970,2719,12.66
12154,6388,8879,8.02
12155,8438,7311,13.93
12156,10976,1509,1.78
12157,2112,6984,10.96
12158,7141,8932,8.46
12159,2022,2508,10.72
12160,8655,9912,17.26
12161,10495,7248,13.32
12162,6781,7192,12.8
12163,9523,11117,8.05
12164,8607,6308,4.8
12165,365,9025,9.2
12166,10751,1514,1.69
12167,9046,6201,3.8
12168,10539,7049,11.42
12169,4167,9512,13.55
12170,5410,7756,17.73
12171,757,6858,9.66
12172,9355,7907,19.08
12173,462,5165,14.43
12174,5338,4781,10.97
12175,425,9714,15.28
12176,9781,2313,8.75
12177,1764,2748,12.65
12178,7235,2155,7.32
12179,6342,3917,3.16
12180,8230,9654,14.72
12181,8194,6041,2.24
12182,9706,7594,16.18
12183,8990,375,11.29
12184,1096,11031,7.06
12185,5450,299,10.6
12186,1629,10079,18.48
12187,4123,10230,19.83
12188,8955,11003,6.76
12189,2324,10303,0.48
12190,1129,3839,2.37
12191,5592,7588,16.06
12287,505,1978,17.77
12288,4604,6919,2.17
12289,6673,2735,4.56
12290,9632,8418,15.62
12291,1538,9964,9.5
12292,1201,6246,16.08
12293,4470,5967,13.57
12294,2443,10706,16.16
12295,2421,143,1.2
12296,7012,4882,3.79
12297,6689,7641,8.59
12298,5452,4726,2.36
12299,2399,538,4.71
12300,957,7916,11.03
12301,10530,7046,3.2
12302,1808,7802,9.99
12303,10539,6014,13.89
12304,1005,10229,11.77
12305,4368,4041,16.15
12306,2397,4681,1.88
12307,8723,8941,0.16
12308,2154,3579,11.96
12309,1583,9053,1.15
12310,863,9960,9.29
12311,9365,4041,16.08
12312,1822,10421,13.42
12313,5408,8019,11.82
12314,6971,9242,2.81
12315,10954,5293,7.32
12316,1240,6286,16.24
12317,2049,3365,9.98
12318,2214,3450,10.74
12319,9247,8069,12.25
12320,6186,8309,14.38
12321,795,3237,8.77
12322,1260,5078,5.3
12323,6977,1829,16.09
12324,8247,10271,11.96
12325,8798,1774,15.57
12326,828,2875,5.47
12327,5273,4591,0.88
12328,7176,8017,11.68
12329,2286,1589,13.89
12330,832,1316,11.44
12331,9019,9385,3.96
12332,310,4236,17.68
12333,5317,194,1.34
12334,10902,1082,9.31
12335,5581,1793,15.69
12336,4667,7548,7.42
12337,1672,230,1.64
12338,7246,6915,1.72
12339,8832,6444,17.48
12340,9379,3202,8.34
12341,9290,6409,17.14
12342,9260,1893,16.54
12343,8368,4660,1.41
12344,10909,7800,9.62
12345,10236,3871,14.29
12346,9597,8737,18.02
12347,7248,6757,0.21
12348,9785,6539,18.26
12349,9787,7032,2.67
12350,6283,4058,15.93
12351,1725,10187,11.01
12352,10272,10516,13.97
12353,1259,7460,6.49
12354,1768,10055,9.8
12355,9688,9644,6.11
12356,1113,9064,0.88
12357,11297,1982,17.23
12358,4802,4333,18.35
12359,10624,1892,16.41
12360,10614,1783,15.42
12361,4196,3199,8.15
12362,8436,7854,9.99
12363,6316,10583,14.5
12364,6682,10475,13.52
12365,5586,2356,0.54
12366,1985,2983,6.17
12367,482,2814,4.65
12368,8246,7524,6.97
12369,11271,5646,10.09
12370,2433,3634,11.99
12371,7003,6867,1.04
12372,7136,10490,13.58
12373,9652,7986,11.07
12374,2484,6592,18.54
12375,1052,3959,14.87
12376,461,9548,5.09
12377,9295,8580,16.39
12378,7138,3281,8.76
12379,1720,9951,8.7
12380,10801,8526,15.89
12381,10524,1101,9.15
12382,4808,4854,2.87
12383,8605,7912,10.34
12384,2026,4879,3.06
12385,1169,3302,8.88
12386,9307,9414,3.82
12387,10993,9842,7.65
12388,4798,2250,19.4
12389,8743,6595,18.44
12390,6539,8187,12.73
12391,6871,9995,8.97
12392,5433,3313,8.9
12393,6759,5270,6.49
12394,6618,7956,10.63
12395,9654,2213,18.99
12396,5192,2219,19.03
12397,6624,9878,7.87
12398,6846,2621,2.64
12399,1610,7130,3.17
12400,10299,3656,11.92
12401,10918,7657,7.87
12402,4524,7298,4.65
12403,2385,32,19.34
12404,9468,760,5.88
12405,6777,6580,18.19
12406,1068,1297,10.71
12407,9016,774,6.0
12408,8612,810,6.32
12409,4263,7231,4.02
12410,8238,3803,13.18
12411,2414,5095,4.79
12412,4231,1928,16.33
12413,5351,1812,15.27
12414,327,2578,2.16
12415,2451,3184,7.61
12416,4448,4433,18.81
12417,6690,1578,13.15
12418,9543,8691,17.06
12419,1512,6384,16.33
12420,1628,7751,8.59
12421,6198,238,1.06
12422,6351,6608,18.31
12423,11276,8609,16.25
12424,9532,2809,4.1
12425,1178,8745,17.46
12426,1377,1247,10.06
12427,4903,8256,13.05
12428,1763,7961,10.4
12429,1128,3576,10.98
12430,1448,2523,1.49
12431,6479,10307,11.45
12432,9442,5567,8.84
12433,9381,3803,12.98
12434,5040,2236,18.89
12435,1390,8422,14.48
12436,10563,7630,7.36
12437,512,7729,8.25
12438,5167,6743,19.38
12439,395,7800,8.88
12440,5127,1965,16.42
12441,9574,7926,9.99
12442,1098,1144,9.03
12443,6976,6716,19.11
12444,581,3290,8.31
12445,4634,7311,4.43
12446,6441,8748,17.34
12447,5349,8433,14.51
12448,2436,2474,0.95
12449,6881,3556,10.67
12450,5219,2232,18.77
12451,364,4226,16.68
12452,10776,4831,2.11
12453,6900,3877,13.53
12454,9564,955,7.27
12455,8496,454,2.76
12456,6318,371,2.01
12457,5432,10623,14.15
12458,2302,4225,16.64
12459,9254,5204,5.43
12460,693,5492,8.02
12461,5361,6001,12.57
12462,9285,3108,6.57
12463,1840,2289,19.2
12464,340,6318,15.41
12465,10923,8362,13.77
12466,2299,4062,15.11
12467,6649,4722,1.04
12468,5490,7453,5.57
12469,8703,1931,15.93
12470,755,3139,6.79
12471,6380,10319,11.32
12472,10631,1204,9.38
12473,2280,3640,11.27
12474,5262,3323,8.4
12475,7046,278,1.02
12476,776,9337,2.44
12477,5161,2069,17.12
12478,8228,3195,7.23
12479,4812,9466,3.58
12480,4382,6926,0.74
12481,1557,9157,0.75
12482,4887,3913,13.61
12483,4690,6875,0.23
12484,10468,2980,5.22
12485,8462,1185,9.08
12486,5069,8744,17.01
12487,5024,10167,9.81
12488,10284,8263,12.69
12489,555,3878,13.26
12490,7214,2523,1.07
12491,4531,5244,5.53
12492,5560,6320,15.18
12493,4950,4027,14.54
12494,6834,7548,6.18
12495,6345,7313,4.04
12496,4163,748,5.0
12497,9598,4985,3.08
12498,9035,6467,16.38
12499,8524,7958,9.78
12500,1396,2809,3.5
12501,463,5456,7.27
12502,8779,481,2.55
12503,1355,6100,13.05
12504,4112,7679,7.24
12505,6897,10963,16.76
12506,7296,3614,10.69
12507,7151,9265,1.48
12508,1829,2940,4.63
12509,4883,5790,10.24
12510,5072,2055,16.66
12511,7313,7066,1.7
12512,1140,1951,15.71
12513,2205,7240,3.24
12514,6799,3717,11.57
12515,8691,5878,10.99
12516,578,1677,13.23
12517,5247,9542,3.9
12518,1300,5602,8.48
12519,6643,9546,3.92
12520,671,762,4.96
12521,2199,1706,13.45
12522,1684,4314,16.88
12523,4333,4803,1.28
12524,6307,10296,10.63
12525,11392,3316,7.88
12526,1553,11070,17.57
12527,5213,9724,5.47
12528,5271,2168,17.55
12529,8337,7701,7.27
12530,11302,5847,10.62
12531,9329,2198,17.8
12532,691,10200,9.71
12533,6686,6757,18.76
12534,577,7513,5.56
12535,7025,545,2.93
12536,1563,9900,7.0
12537,8294,7456,5.04
12538,8339,5334,5.96
12539,2222,9582,4.13
12540,1045,5128,4.07
12541,6331,5982,11.73
12542,8357,5924,11.2
12543,5216,3835,12.43
12544,6685,1546,11.84
12545,9789,5373,6.23
12546,1579,10618,13.36
12547,657,9207,0.68
12548,2183,6349,14.98
12549,6395,10547,12.71
12550,299,5150,4.21
12551,9243,10510,12.36
12552,1288,7600,6.2
12553,4170,9226,0.82
12554,1037,5509,7.41
12555,10822,8177,11.39
12556,870,6829,19.27
12557,609,2147,17.18
12558,8542,844,5.47
12559,4766,4806,1.08
12560,4882,3411,8.52
12561,11427,5031,3.05
12562,1177,6434,15.65
12563,1779,8727,16.26
12564,4558,6600,17.14
12565,8687,4482,18.1
12566,7153,7135,1.94
12567,410,7165,2.19
12568,6950,2535,0.55
12569,8891,8802,16.88
12570,285,2879,3.63
12571,7112,9543,3.5
12572,2207,10806,14.85
12573,9082,1886,14.68
12574,8392,6492,16.07
12575,10520,4908,1.82
12576,8683,2095,16.54
12577,297,2991,4.59
12578,1452,6310,14.42
12579,9374,4282,16.18
12580,2184,1593,12.01
12581,10469,5438,6.56
12582,2011,10119,8.62
12583,6227,1637,12.37
12584,8226,3913,12.82
12585,5513,8848,17.17
12586,5003,7732,7.13
12587,6857,6334,14.57
12588,1635,6308,14.33
12589,6710,2660,1.54
12590,4318,3367,7.89
12591,5358,4250,15.83
12592,8592,7463,4.69
12593,8692,6791,18.65
12594,6568,3253,6.85
12595,1111,8790,16.61
12596,978,10933,15.87
12597,11328,3571,9.68
12598,5304,5393,6.05
12599,6968,9774,5.42
12600,155,1412,10.26
12601,4610,6077,12.19
12602,378,5907,10.65
12603,11344,2565,0.62
12604,1419,1907,14.69
12605,9330,6223,13.48
12606,5315,10855,15.09
12607,2255,1063,7.07
12608,8836,10050,7.84
12609,2047,1672,12.54
12610,8815,2214,17.41
12611,5526,1243,8.67
12612,139,5733,9.02
12613,1349,9409,2.05
12614,11356,3808,11.7
12615,9297,744,4.12
12616,9085,7334,3.35
12617,1181,9934,6.71
12618,10459,1158,7.8
12619,5575,848,5.01
12620,7265,2332,18.35
12621,10416,10093,8.1
12622,5030,6077,12.0
12623,4734,8522,13.94
12624,1013,6826,18.67
12625,10966,6969,19.96
12626,11347,3308,7.03
12627,2478,1579,11.48
12628,605,10815,14.48
12629,4303,8526,13.86
12630,6757,9578,3.32
12631,7305,3205,6.03
12632,7170,6050,11.6
12633,11026,4719,19.63
12634,2430,1315,9.03
12635,10924,9382,1.53
12636,1054,4089,13.95
12637,8926,1269,8.6
12638,8801,314,0.01
12639,4989,7817,7.44
12640,2395,3714,10.56
12641,6417,9241,0.23
12642,2463,6548,16.0
12643,8427,6006,11.12
12644,2289,3716,10.54
12645,4660,10242,9.19
12646,445,3669,10.11
12647,1649,1731,12.68
12648,6889,3213,6.01
12649,1364,6291,13.64
12650,10516,2660,0.99
12651,6519,7998,8.95
12652,6739,2060,15.58
12653,11394,1424,9.86
12654,8932,4984,1.85
12655,6210,5511,6.58
12656,918,1654,11.89
12657,2058,8217,10.87
12658,374,3643,9.76
12659,1284,3358,7.2
12660,1867,3271,6.4
12661,8888,5256,4.24
12662,2442,3292,6.58
12663,1451,4965,1.62
12664,1024,9105,18.82
12665,1558,3585,9.2
12666,7290,1714,12.38
12667,357,2070,15.57
12668,7308,5721,8.38
12669,1775,2910,3.11
12670,659,4126,14.04
12671,6861,7296,2.5
12672,9233,8667,14.82
12673,9362,4036,13.19
12674,1591,5348,4.99
12675,4819,467,1.1
12676,1587,1908,14.05
12677,1976,1702,12.19
12678,7111,3309,6.63
12679,8338,4221,14.83
12680,5050,4428,16.69
12681,400,9137,19.01
12682,10882,9802,4.96
12683,1357,936,5.28
12684,8922,10413,10.45
12685,6514,5835,9.29
12686,1937,1116,6.87
12687,6847,3636,9.51
12688,10982,428,0.66
12689,1,8569,13.83
12690,4232,2811,2.07
12691,8789,1151,7.14
12692,6699,1151,7.13
12693,5384,7188,1.35
12694,6563,3153,5.09
12695,4180,10040,6.98
12696,1837,5627,7.3
12697,9081,3248,5.92
12698,6557,5122,2.76
12699,2153,7783,6.67
12700,278,6047,11.02
12701,169,9731,4.14
12702,864,3330,6.6
12703,8611,3884,11.57
12704,9477,10632,12.22
12705,6310,7522,4.25
12706,6404,3429,7.46
12707,5521,8331,11.51
12708,10758,3059,4.13
12709,829,2407,18.26
12710,1998,1553,10.59
12711,256,3890,11.59
12712,4344,4068,13.18
12713,103,3699,9.85
12714,5174,8568,13.59
12715,1539,3185,5.2
12716,8877,9725,3.97
12717,11292,5472,5.72
12718,9226,1191,7.23
12719,2123,5805,8.7
12720,1902,14,16.64
12721,4868,6220,12.41
12722,6418,693,2.73
12723,11407,4631,18.12
12724,4994,5616,6.97
12725,9457,10300,9.06
12726,10415,3997,12.41
12727,5363,5129,2.58
12728,2290,4303,15.14
12729,1750,75,17.13
12730,8634,105,17.39
12731,4598,2162,15.86
12732,9606,7394,2.89
12733,6421,1560,10.44
12734,10908,3334,6.38
12735,332,6766,17.23
12736,2109,6440,14.29
12737,9524,2424,18.19
12738,8794,8879,16.2
12739,9310,10626,11.9
12740,2129,6294,12.97
12741,1221,8292,10.92
12742,1267,6224,12.33
12743,1070,682,2.52
12744,10895,6170,11.83
12745,2215,8682,14.4
12746,8943,2165,15.81
12747,10345,28,16.6
12748,1468,2503,18.83
12749,1144,6264,12.62
12750,8395,7447,3.24
12751,5091,980,5.11
12752,7155,7341,2.26
12753,10498,3562,8.28
12754,10843,7110,0.16
12755,2440,8522,12.84
12756,9713,1129,6.39
12757,4228,3934,11.6
12758,7133,4655,18.08
12759,9392,4121,13.28
12760,10857,8725,14.65
12761,6923,7265,1.53
12762,2293,4158,13.6
12763,2325,9459,1.24
12764,10334,5357,4.36
12765,10457,6984,18.99
12766,10351,5346,4.26
12767,10383,8670,14.12
12768,9357,2670,0.19
12769,4659,2343,17.25
12770,4474,9651,2.93
12771,5564,4895,0.17
12772,4278,4075,12.8
12773,7069,2006,14.2
12774,5542,340,19.22
12775,10905,4708,18.49
12776,2074,6073,10.73
12777,9703,3865,10.88
12778,6445,5890,9.08
12779,8306,7080,19.77
12780,6804,4699,18.36
12781,1085,9178,18.62
12782,9465,8830,15.48
12783,4410,5927,9.39
12784,4983,2991,2.98
12785,6304,1570,10.21
12786,5264,5697,7.3
12787,6716,4240,14.2
12788,467,10218,7.9
12789,9371,9806,4.17
12790,678,2882,1.93
12791,1443,6064,10.52
12792,11325,443,0.0
12793,10279,855,3.7
12794,6952,4971,0.68
12795,4560,9214,18.82
12796,4383,1001,4.99
12797,8857,1732,11.56
12798,4878,9936,5.3
12799,6204,6165,11.4
12800,9711,8240,10.04
12801,956,467,0.17
12802,1118,8047,8.29
12803,9232,9860,4.58
12804,6856,11115,15.87
12805,7045,9847,4.46
12806,6754,3570,8.04
12807,4769,3819,10.27
12808,4191,6077,10.56
12809,982,1942,13.37
12810,5582,4976,0.64
12811,420,7323,1.73
12812,6669,2316,16.71
12813,430,5359,4.06
12814,4395,7904,6.93
12815,6280,4980,0.64
12816,1780,2843,1.43
12817,6744,8484,12.13
12818,8829,3432,6.71
12819,2035,5706,7.14
12820,125,1434,8.74
12821,8576,7075,19.44
12822,1511,7572,3.9
12823,1433,8503,12.27
12824,1660,3699,9.08
12825,9002,1930,13.18
12826,8981,621,1.41
12827,7061,4660,17.71
12828,1304,8793,14.85
12829,1644,7404,2.36
12830,2090,3155,4.15
12831,639,9680,2.79
12832,4724,10435,9.57
12833,55,10334,8.66
12834,1803,10061,6.21
12835,4818,1531,9.53
12836,2415,4702,18.01
12837,5214,2268,16.13
12838,611,8419,11.41
12839,11046,4336,14.7
12840,8434,8799,14.81
12841,1912,8959,16.23
12842,156,9399,0.19
12843,10936,8370,10.94
12844,2454,10894,13.61
12845,10389,5450,4.68
12846,604,10797,12.73
12847,9725,931,4.05
12848,886,1459,8.79
12849,9049,5370,3.94
12850,4258,1901,12.76
12851,9281,4561,16.66
12852,9405,7916,6.81
12853,4338,5364,3.87
12854,1309,10435,9.44
12855,1637,6589,14.86
12856,325,9053,17.0
12857,291,4276,14.05
12858,697,6351,12.7
12859,5369,5586,5.8
12860,1685,1894,12.61
12861,9663,919,3.84
12862,1627,10226,7.49
12863,10992,10020,5.6
12864,5352,8102,8.36
12865,8540,9516,1.06
12866,5528,9703,2.73
12867,10342,11044,14.77
12868,1561,7348,1.55
12869,9671,6904,17.55
12870,9645,6984,18.27
12871,11320,4481,15.78
12872,10325,8227,9.43
12873,391,5215,2.35
12874,8631,4119,12.5
12875,10953,9723,2.87
12876,4717,4527,16.16
12877,2475,2180,15.06
12878,9063,2880,1.34
12879,10410,1714,10.86
12880,917,10484,9.67
12881,166,8665,13.32
12882,10519,7306,1.1
12883,4269,584,0.67
12884,429,82,16.15
12885,5353,2713,19.78
12886,1730,1472,8.63
12887,9288,3302,5.07
12888,2380,1604,9.78
12889,9777,10597,10.61
12890,6267,9823,3.65
12891,622,4862,19.05
12892,8346,6978,18.07
12893,9337,8344,10.33
12894,11429,8863,14.99
12895,9552,4474,15.53
12896,5359,9584,1.44
12897,9251,1965,12.95
12898,5504,11118,15.21
12899,9624,2264,15.62
12900,9533,736,1.88
12901,4476,3470,6.45
12902,370,9707,2.51
12903,4113,7772,5.11
12904,4428,4270,13.62
12905,1320,8355,10.33
12906,10251,8417,10.86
12907,2245,10454,9.16
12908,148,8449,11.14
12909,6752,3490,6.56
12910,9299,10063,5.64
12911,8532,412,18.87
12912,1757,11123,15.14
12913,1463,10281,7.57
12914,10404,873,3.0
12915,879,10213,6.94
12916,8566,698,1.41
12917,816,6432,12.94
12918,1898,3968,10.78
12919,7232,6016,9.18
12920,8862,9335,19.0
12921,9557,5350,3.19
12922,1027,6706,15.36
12923,9779,6396,12.56
12924,1048,5624,5.62
12925,6242,5974,8.76
12926,1953,6623,14.58
12927,10377,2102,13.92
12928,4265,2869,0.81
12929,5131,1238,6.14
12930,1400,6998,17.91
12931,952,8003,6.92
12932,9623,5229,1.98
12933,4908,4675,17.01
12934,9650,8061,7.44
12935,7279,1662,9.92
12936,2431,4792,18.05
12937,7090,7792,5.01
12938,5209,2665,18.93
12939,1736,8232,8.96
12940,7039,8955,15.45
12941,6809,7577,3.06
12942,475,3559,6.95
12943,5445,10483,9.17
12944,4385,3254,4.19
12945,4744,10082,5.55
12946,10570,8076,7.51
12947,4628,9391,19.32
12948,2181,3419,5.64
12949,4535,9352,18.96
12950,65,10590,10.06
12951,6295,1068,4.47
12952,1599,5520,4.48
12953,2073,8894,14.8
12954,736,7810,5.04
12955,4296,9941,4.19
12956,8682,5536,4.6
12957,4394,5630,5.44
12958,8629,8244,8.94
12959,6740,394,18.37
12960,6671,7011,17.84
12961,1949,9999,4.7
12962,1367,1484,8.17
12963,10797,4290,13.38
12964,6729,10130,5.87
12965,8736,1603,9.22
12966,6322,6593,14.06
12967,4483,9817,3.03
12968,6292,4396,14.31
12969,1962,7170,19.24
12970,2230,175,16.36
12971,4968,5328,2.67
12972,1897,9878,3.57
12973,931,9090,16.48
12974,2439,143,16.03
12975,248,8866,14.44
12976,300,4802,17.9
12977,1127,3921,9.96
12978,1103,3151,3.04
12979,11278,7599,3.0
12980,5139,7672,3.65
12981,24,8368,9.89
12982,10879,8342,9.65
12983,564,10315,7.38
12984,1513,4284,13.17
12985,9791,3399,5.19
12986,9503,4927,18.93
12987,5559,9477,19.8
12988,1608,5012,19.64
12989,9421,2076,13.25
12990,94,1943,12.05
12991,4621,10798,11.62
12992,5594,10445,8.44
12993,5027,2688,18.72
12994,10268,1486,7.91
12995,9308,9938,3.88
12996,7266,7106,18.41
12997,973,8682,12.58
12998,1378,5665,5.45
12999,9403,7142,18.72
13000,9327,3819,8.84
13001,8491,566,19.58
13002,4965,4743,17.12
13003,4426,1955,12.07
13004,4552,8715,12.82
13005,4629,3445,5.44
13006,10521,4822,17.8
13007,1493,3386,4.9
13008,1203,825,1.88
13009,4871,1074,4.1
13010,227,7880,5.25
13011,6577,6794,15.49
13012,6922,3823,8.77
13013,8744,5165,0.8
13014,1289,2845,19.95
13015,7001,9875,3.12
13016,5178,8518,10.92
13017,4336,3648,7.13
13018,6655,5167,0.77
13019,5060,10190,5.89
13020,5533,4082,10.99
13021,877,2450,16.31
13022,4942,6906,16.34
13023,1931,10543,9.03
13024,4816,7548,2.11
13025,1083,520,18.94
13026,9558,8207,8.03
13027,4920,6684,14.33
13028,1408,8781,13.17
13029,8289,10860,11.86
13030,5562,493,18.68
13031,2373,4913,18.41
13032,5000,4736,16.77
13033,1086,5131,0.31
13034,11039,10204,5.9
13035,1074,2129,13.32
13036,4703,1475,7.44
13037,8572,3845,8.73
13038,9391,3050,1.57
13039,4141,5044,19.49
13040,1927,8873,13.89
13041,5364,8643,11.81
13042,4235,1940,11.54
13043,10825,3171,2.6
13044,4097,2234,14.17
13045,10557,911,2.26
13046,32,6943,16.45
13047,9754,10655,9.8
13048,167,3359,4.22
13049,5230,10776,10.88
13050,5076,3670,7.0
13051,2157,4120,11.04
13052,8858,8972,14.65
13053,6695,1993,11.9
13054,1042,8840,13.42
13055,8839,6590,13.18
13056,7017,4209,11.78
13057,4597,2851,19.57
13058,1235,7030,17.12
13059,11349,10924,12.11
13060,1106,3901,8.98
13061,6761,2824,19.3
13062,6330,9743,1.48
13063,2370,1579,8.1
13064,8415,3517,5.51
13065,805,4832,17.33
13066,843,7034,17.12
13067,2087,5303,1.56
13068,6839,5640,4.58
13069,6808,2447,15.88
13070,6325,6550,12.76
13071,7339,9329,17.73
13072,362,8467,9.98
13073,8531,5696,5.07
13074,8960,9568,19.86
13075,7124,9996,3.69
13076,9758,8274,8.21
13077,1168,10783,10.72
13078,739,8969,14.41
13079,9763,4613,15.26
13080,10893,7008,16.77
13081,8582,590,19.08
13082,1084,1625,8.38
13083,7091,9447,18.68
13084,8316,9835,2.16
13085,5572,984,2.59
13086,4312,269,16.16
13087,8706,8289,8.22
13088,1812,10718,10.04
13089,7040,308,16.46
13090,4973,4996,18.56
13091,1199,1162,4.1
13092,4779,2831,19.11
13093,11422,6600,12.96
13094,4869,4841,17.15
13095,7070,6563,12.63
13096,4187,5896,6.63
13097,995,8649,11.37
13098,5215,5121,19.65
13099,6995,2681,17.7
13100,1764,1965,11.27
13101,5396,10045,3.88
13102,1766,2843,19.14
13103,9373,9888,2.45
13104,4444,6997,16.47
13105,1351,2825,18.96
13106,856,8092,6.3
13107,5059,9220,16.43
13108,10846,6853,15.14
13109,10787,3615,6.03
13110,5576,7560,1.48
13111,6390,6759,14.26
13112,1655,6296,10.1
13113,9520,8541,10.28
13114,6837,10371,6.72
13115,2104,6747,14.15
13116,658,9283,16.94
13117,940,1911,10.67
13118,5061,8883,13.34
13119,5588,6244,9.6
13120,4847,10553,8.32
13121,4580,3021,0.61
13122,9370,4490,13.82
13123,8441,7556,1.37
13124,10499,2749,18.16
13125,7100,10006,3.38
13126,9444,6996,16.33
13127,6843,4987,18.26
13128,10598,1577,7.61
13129,712,5320,1.25
13130,11396,1409,6.09
13131,4300,7193,18.07
13132,11009,3418,4.13
13133,563,10357,6.49
13134,6822,5342,1.41
13135,7057,1362,5.62
13136,1420,6008,7.37
13137,1437,1206,4.22
13138,5584,1537,7.18
13139,254,6215,9.23
13140,1740,10132,4.44
13141,10333,8544,10.15
13142,10406,1809,9.61
13143,8625,6991,16.18
13144,10940,4272,11.73
13145,4822,8427,9.08
13146,4311,6591,12.58
13147,6530,1120,3.39
13148,8626,10590,8.51
13149,1843,7554,1.21
13150,2416,112,14.32
13151,6944,2085,12.04
13152,8404,6089,8.01
13153,1110,3592,5.57
13154,2228,2530,16.01
13155,4674,692,19.48
13156,6532,2535,16.05
13157,15,6345,10.29
13158,5018,10027,3.38
13159,2097,2919,19.49
13160,5392,1469,6.44
13161,6678,7310,18.92
13162,9011,10969,11.8
13163,7252,8088,5.9
13164,623,5136,19.36
13165,9296,3536,4.98
13166,6641,636,18.91
13167,8730,1471,6.39
13168,10435,9419,17.82
13169,5419,6742,13.76
13170,4963,7156,17.48
13171,2452,7396,19.63
13172,4745,5128,19.24
13173,5110,7027,16.29
13174,9626,9897,2.08
13175,10832,3368,3.4
13176,10587,2738,17.74
13177,4928,6937,15.47
13178,416,8573,10.17
13179,6244,7886,4.0
13180,4589,2477,15.36
13181,10507,6032,7.32
13182,6176,9355,17.18
13183,1122,10993,11.9
13184,1682,9433,17.87
13185,1487,2236,13.17
13186,1940,4024,9.23
13187,64,10532,7.71
13188,460,2765,17.89
13189,1753,5076,18.66
13190,756,4908,17.14
13191,1670,6932,15.33
13192,10609,2567,16.09
13193,8304,9021,14.09
13194,8849,578,18.2
13195,10565,705,19.35
13196,1432,8220,6.88
13197,4156,6194,8.67
13198,5158,671,19.01
13199,8707,1304,4.7
13200,7042,8559,9.91
13201,1173,9787,0.94
13202,1246,3109,0.9
13203,4956,2724,17.43
13204,144,96,13.81
13205,2170,4693,15.12
13206,4550,9965,2.5
13207,6194,3926,8.19
13208,4310,7184,17.46
13209,477,8624,10.4
13210,9225,3527,4.56
13211,6481,5055,18.28
13212,10366,2695,17.07
13213,6302,8399,8.33
13214,6546,4604,14.21
13215,4796,8109,5.71
13216,819,6816,14.09
13217,696,1691,8.02
13218,6149,8873,12.57
13219,820,7871,3.56
13220,6703,10638,8.42
13221,5335,258,15.13
13222,885,8341,7.78
13223,1318,7441,19.68
13224,7087,8533,9.48
13225,8606,4440,12.7
13226,369,10217,4.61
13227,1806,7996,4.64
13228,4522,506,17.32
13229,1592,5193,19.44
13230,6150,1067,2.36
13231,7092,10527,7.38
13232,9318,6427,10.51
13233,8759,9288,16.22
13234,6209,1719,8.18
13235,4785,2610,16.19
13236,2344,3887,7.63
13237,2338,924,0.98
13238,8859,5701,3.92
13239,4901,11099,12.43
13240,8397,8646,10.37
13241,469,9004,13.6
13242,8920,1908,9.81
13243,4109,4599,13.99
13244,2312,700,18.95
13245,2070,2221,12.61
13246,1604,2981,19.44
13247,6738,9308,16.3
13248,5036,537,17.47
13249,4434,9083,14.27
13250,9500,10617,8.05
13251,10763,6163,8.01
13252,8588,345,15.71
13253,11354,6587,11.8
13254,764,69,13.22
13255,120,4635,14.25
13256,6522,7588,0.79
13257,9402,3622,5.13
13258,6845,2110,11.54
13259,9493,6023,6.69
13260,930,2713,16.94
13261,4742,3360,2.74
13262,9413,1725,8.05
13263,8977,8010,4.53
13264,7206,4969,17.19
13265,7088,2122,11.6
13266,6805,2314,13.32
13267,6182,2197,12.27
13268,6628,3663,5.43
13269,9527,4909,16.59
13270,4921,11114,12.36
