order_id,order_date,customer_id,shipping_method_id,dest_address_id
8942,2022-12-07 12:28:32,1708,4,217
8943,2022-05-31 22:01:16,51,1,218
8944,2023-11-23 04:17:31,76,4,219
8945,2023-09-10 13:31:30,104,3,219
8946,2024-07-15 12:31:05,266,2,219
8947,2024-06-08 06:17:08,629,1,219
8948,2023-11-17 16:56:03,1226,4,219
8949,2023-03-15 11:20:43,702,1,220
8950,2024-05-08 01:19:30,1819,3,220
8951,2022-04-16 05:14:01,107,1,221
8952,2023-10-03 01:41:03,824,1,221
8953,2022-02-27 19:03:47,1855,3,221
8954,2023-08-29 21:12:33,6,2,222
8955,2024-07-19 01:34:40,807,4,222
8956,2024-11-27 17:15:47,1254,3,222
8957,2023-10-08 11:58:11,1976,3,222
8958,2022-11-09 10:13:37,329,4,223
8959,2024-10-12 00:45:15,720,4,223
8960,2024-07-26 04:27:26,1139,1,223
8961,2024-03-10 16:04:01,1664,4,223
8962,2024-12-13 11:19:31,1701,1,223
8963,2024-10-20 08:44:41,133,3,224
8964,2024-02-20 02:23:37,928,2,224
8965,2024-10-22 00:56:48,1419,1,224
8966,2022-07-23 06:36:51,1443,3,224
8967,2024-09-27 07:19:05,276,4,225
8968,2023-06-29 17:41:08,533,3,225
8969,2022-02-15 16:20:02,793,4,225
8970,2022-05-19 17:20:24,994,1,225
8971,2024-07-12 00:37:24,1626,2,225
8972,2024-01-23 09:57:10,581,3,226
8973,2022-11-04 01:39:47,1816,1,226
8974,2024-11-12 00:11:21,1712,1,227
8975,2023-04-24 22:47:49,1901,2,227
8976,2023-07-29 09:36:33,45,1,228
8977,2024-07-10 11:34:12,1508,2,228
8978,2022-03-28 23:30:58,896,1,229
8979,2024-03-28 16:50:35,1728,3,229
8980,2022-11-08 22:32:37,531,3,230
8981,2023-07-05 22:54:33,1485,4,230
8982,2024-06-03 02:33:13,1822,1,230
8983,2023-11-14 20:30:08,478,2,231
8984,2023-03-07 16:43:39,1654,1,232
8985,2024-01-06 23:28:17,182,3,233
8986,2022-02-15 17:34:33,537,1,233
8987,2023-09-01 12:52:14,1046,1,233
8988,2024-12-25 00:31:27,1160,4,233
8989,2024-02-13 00:17:32,1463,4,233
8990,2022-10-27 11:00:23,1601,4,233
8991,2023-12-18 00:39:37,1154,1,234
8992,2024-04-27 19:39:15,1705,1,234
8993,2023-11-29 17:39:23,1867,4,234
8994,2024-11-06 00:45:06,457,4,235
8995,2022-05-15 09:32:31,1047,1,235
8996,2023-10-14 16:42:06,1291,1,235
8997,2025-01-16 01:37:17,1356,4,235
8998,2024-03-14 10:39:42,149,4,236
8999,2023-11-11 06:08:57,206,2,236
9000,2024-12-24 07:02:49,454,4,236
9001,2022-05-03 16:43:04,611,1,236
9002,2024-12-26 00:23:14,663,3,236
9003,2024-02-24 11:03:58,784,2,236
9004,2023-05-24 00:56:15,1384,2,236
9005,2022-07-16 00:23:17,1907,2,236
9006,2022-02-10 09:06:20,1246,1,237
9007,2024-09-13 11:41:00,1321,3,237
9008,2023-10-16 06:12:10,1626,2,237
9009,2022-02-11 22:52:14,1728,3,237
9010,2022-07-06 04:53:02,282,3,238
9011,2024-02-03 17:07:50,493,4,238
9012,2023-08-07 03:41:33,724,4,238
9013,2023-12-16 22:09:07,841,3,238
9014,2023-04-09 13:49:20,854,2,238
9015,2024-12-08 01:25:19,1068,1,238
9016,2023-10-23 08:47:16,1549,4,238
9017,2023-05-17 20:20:13,1158,3,239
9018,2022-04-11 05:28:49,1475,1,239
9019,2023-04-12 03:15:51,1844,3,239
9020,2022-03-24 22:51:58,417,2,240
9021,2023-04-05 07:14:54,969,3,240
9022,2022-04-19 14:05:35,955,4,241
9023,2024-10-04 20:41:57,1724,3,241
9024,2023-03-22 12:36:51,1753,2,241
9025,2022-10-10 15:32:49,1492,4,242
9026,2022-03-01 00:01:52,1777,2,242
9027,2023-07-15 14:50:18,404,3,243
9028,2022-03-01 03:49:04,467,3,243
9029,2022-09-09 21:09:33,1235,3,243
9030,2024-02-01 17:50:01,1310,2,244
9031,2024-11-15 14:34:33,1515,1,244
9032,2024-04-15 06:36:28,1591,1,244
9033,2024-01-13 04:31:54,481,3,245
9034,2024-06-21 12:48:05,273,1,246
9035,2023-02-11 20:36:37,878,1,246
9036,2023-05-11 22:33:10,1208,3,246
9037,2022-03-21 13:10:50,1782,1,247
9038,2022-05-07 09:37:17,60,1,248
9039,2023-01-20 02:20:57,598,1,248
9040,2023-04-24 16:12:35,905,3,248
9041,2024-11-17 09:00:37,1195,3,248
9042,2022-05-12 11:28:45,1564,3,248
9043,2023-05-10 03:10:40,82,4,249
9044,2022-11-30 15:14:08,221,4,249
9045,2023-08-14 07:02:44,701,3,249
9046,2022-12-08 06:54:48,1081,3,249
9047,2024-08-23 06:06:45,1180,3,249
9048,2024-04-06 16:05:09,1807,1,249
9049,2022-08-31 20:47:24,1872,3,249
9050,2022-09-10 20:24:18,1799,1,250
9051,2022-08-10 18:45:08,510,4,251
9052,2023-09-29 14:49:05,1862,2,251
9053,2022-02-08 02:56:28,625,1,252
9054,2022-09-21 04:41:24,1392,2,252
9055,2022-03-13 00:48:37,1463,2,252
9056,2024-08-22 07:21:04,337,2,253
9057,2024-11-16 22:32:53,507,4,253
9058,2022-05-13 12:25:23,521,1,253
9059,2023-06-02 19:16:33,528,3,253
9060,2024-02-14 00:36:14,702,4,253
9061,2024-12-15 16:09:26,1017,4,253
9062,2022-07-20 23:43:28,1463,4,254
9063,2023-04-11 03:31:01,1748,3,254
9064,2022-09-10 07:28:13,255,2,255
9065,2023-02-06 00:27:07,1284,1,255
9066,2024-02-01 23:31:27,314,2,256
9067,2024-03-17 21:03:28,864,1,257
9068,2023-08-25 06:33:09,1138,1,257
9069,2023-11-02 17:08:44,1239,3,257
9070,2023-07-10 12:57:45,909,4,258
9071,2024-10-24 06:08:45,1599,3,258
9072,2022-03-18 10:16:47,1810,4,258
9073,2024-01-31 06:10:20,541,1,259
9074,2023-02-15 10:55:20,876,4,259
9075,2024-01-20 18:08:37,977,1,259
9076,2023-05-05 16:35:47,671,3,260
9077,2022-06-09 18:12:29,1099,4,260
9078,2023-09-04 14:45:10,1531,4,260
9079,2022-05-02 06:35:55,1662,4,260
9080,2024-08-31 02:46:08,1553,3,261
9081,2024-02-06 03:23:23,27,2,262
9082,2022-04-28 01:39:09,37,2,262
9083,2023-08-21 11:03:39,764,1,262
9084,2022-08-25 13:27:12,17,4,263
9085,2025-01-05 22:13:57,52,2,263
9086,2024-11-27 23:30:26,214,4,263
9087,2022-07-27 16:42:44,270,1,263
9088,2024-01-22 20:08:21,381,1,263
9089,2022-06-14 02:24:02,516,4,263
9213,2023-06-09 18:31:34,1032,1,1
9214,2023-09-15 04:33:39,1425,3,1
9215,2022-11-19 02:05:29,1623,4,1
9216,2022-11-10 08:51:21,1637,2,1
9217,2023-10-21 15:36:28,170,1,2
9218,2023-12-29 11:00:43,405,2,2
9219,2025-01-22 06:55:42,916,4,2
9220,2022-08-28 18:41:54,449,3,3
9221,2024-05-13 15:05:06,816,4,3
9222,2024-06-23 08:30:00,389,1,4
9223,2023-03-20 11:54:13,1210,4,5
9224,2022-03-22 15:50:11,1324,4,5
9225,2023-09-12 11:55:35,1917,3,5
9226,2024-09-09 22:14:47,333,3,6
9227,2024-04-28 13:30:38,470,3,6
9228,2023-05-15 18:39:14,895,4,6
9229,2023-07-12 02:59:55,1397,1,6
9230,2023-02-10 19:15:17,1879,1,6
9231,2022-10-27 13:01:22,246,2,7
9232,2024-01-08 12:18:36,1084,4,7
9233,2022-06-10 06:51:17,1710,1,7
9234,2023-08-05 05:37:03,1792,2,7
9235,2023-09-27 07:12:33,44,1,8
9236,2022-02-14 00:35:14,351,3,8
9237,2023-02-01 04:26:43,356,1,8
9238,2022-12-21 17:20:27,620,1,8
9239,2024-02-17 11:38:26,714,2,8
9240,2023-02-28 03:16:12,427,1,9
9241,2024-04-15 15:32:12,1401,3,9
9242,2024-07-01 11:55:57,711,1,10
9243,2024-04-30 01:03:32,1191,3,10
9244,2022-03-08 18:53:38,209,3,11
9245,2024-12-12 23:37:16,757,2,11
9246,2024-11-06 00:55:40,1843,1,11
9247,2025-01-06 07:12:22,62,4,12
9248,2023-02-12 18:44:06,372,2,12
9249,2024-07-03 13:16:52,904,3,12
9250,2022-12-26 21:53:38,1678,3,12
9251,2023-08-14 18:37:18,1714,4,12
9252,2022-04-24 22:56:13,15,4,13
9253,2024-10-18 14:22:37,424,3,13
9254,2023-10-21 04:53:44,672,2,13
9255,2024-07-03 21:47:39,322,2,14
9256,2022-10-30 20:11:48,931,2,14
9257,2023-08-22 05:45:39,1103,2,14
9258,2024-02-09 09:51:14,1211,3,14
9259,2022-09-26 01:32:42,1683,1,14
9260,2022-06-01 22:50:21,1739,3,14
9261,2022-09-25 22:12:23,1792,4,14
9262,2022-08-20 10:32:26,1654,3,15
9263,2023-11-16 10:34:52,27,2,16
9264,2024-05-09 20:20:40,759,2,16
9265,2022-04-26 13:29:02,168,3,17
9266,2024-03-31 11:15:43,472,3,17
9267,2022-04-18 06:47:28,547,4,17
9268,2024-10-14 13:50:26,1013,3,17
9269,2023-10-04 20:01:08,1282,3,17
9270,2023-10-03 01:57:54,1530,3,17
9271,2023-12-05 11:20:08,1911,2,17
9272,2024-04-08 15:51:24,1963,2,17
9273,2023-03-23 17:25:34,758,3,18
9274,2024-04-03 06:33:18,1663,2,18
9275,2023-04-11 01:52:48,1957,3,18
9276,2022-05-06 10:53:38,1184,4,19
9277,2022-07-01 08:14:06,113,3,20
9278,2024-10-11 20:35:22,523,4,20
9279,2024-10-15 15:15:15,934,4,20
9280,2022-06-08 18:41:35,1127,4,20
9281,2022-08-01 12:02:54,1282,2,20
9282,2022-07-31 22:51:06,96,4,21
9283,2024-03-23 23:54:53,169,1,21
9284,2022-07-12 18:52:56,248,4,21
9285,2023-06-04 09:41:51,748,2,21
9286,2022-09-20 00:28:53,749,1,21
9287,2022-04-08 04:02:27,1722,2,21
9288,2023-01-12 10:36:43,1817,4,21
9289,2023-08-20 07:25:36,1853,3,21
9290,2022-03-12 07:46:02,1873,4,21
9291,2022-05-23 18:54:21,539,1,22
9292,2024-02-18 11:28:33,1123,4,22
9293,2022-06-09 10:03:19,1400,2,22
9294,2022-07-16 01:56:18,1403,3,22
9295,2024-09-16 04:29:50,1563,2,22
9296,2023-02-03 06:10:27,75,1,23
9297,2023-10-10 15:00:04,98,4,23
9298,2024-04-28 23:37:19,1989,3,23
9299,2022-08-29 11:58:38,479,2,24
9300,2025-01-07 01:08:14,302,3,25
9301,2024-11-13 19:58:58,380,2,25
9302,2024-10-20 19:36:22,396,1,25
9303,2024-11-21 10:50:29,835,1,25
9304,2024-02-17 15:42:06,981,2,25
9305,2023-11-21 18:55:43,160,1,26
9306,2023-03-02 12:29:52,654,3,26
9307,2023-07-30 05:16:03,1442,2,26
9308,2022-11-19 21:46:20,1751,2,26
9309,2024-01-22 16:25:55,1015,4,27
9310,2022-08-08 06:25:43,1474,4,27
9311,2023-04-25 08:25:33,1613,2,27
9312,2022-12-24 16:23:57,357,1,28
9313,2022-03-27 05:55:24,944,3,28
9314,2023-01-19 23:07:13,1047,2,28
9315,2024-04-26 12:08:35,543,2,29
9316,2023-01-12 08:48:10,660,4,29
9317,2023-02-25 20:08:04,1931,2,29
9318,2025-01-22 01:29:58,269,4,30
9319,2024-03-16 01:27:02,439,4,30
9320,2023-10-19 00:14:06,886,3,30
9321,2023-09-25 01:34:42,312,3,31
9322,2023-02-28 14:02:32,376,2,31
9323,2024-11-23 22:46:03,409,1,31
9324,2024-01-23 04:22:13,1113,2,31
9325,2022-07-03 08:17:55,1489,1,31
9326,2024-06-06 08:30:42,231,3,32
9327,2024-02-08 01:12:14,109,4,33
9328,2024-07-14 04:26:10,681,2,33
9329,2023-08-28 11:37:12,938,1,33
9330,2024-02-01 23:01:24,1605,1,33
9331,2022-03-12 07:01:59,1896,1,33
9332,2024-04-21 08:35:08,311,3,34
9333,2024-06-30 13:59:48,523,1,34
9334,2024-02-21 06:50:03,1049,1,34
9335,2024-08-16 14:03:05,1083,3,34
9336,2022-01-25 23:38:03,1096,4,34
9337,2023-02-05 20:45:32,1475,2,34
9338,2023-09-07 23:52:41,1650,4,34
9339,2022-07-25 13:01:23,1723,3,34
9340,2022-12-20 18:42:22,232,3,35
9341,2022-10-13 08:22:44,257,1,35
9342,2024-07-25 01:00:36,1244,3,35
9343,2024-02-15 01:57:05,1557,4,35
9344,2023-09-13 14:09:20,1650,3,35
9345,2022-08-17 21:33:38,1716,1,35
9346,2024-01-18 04:25:12,1810,1,35
9347,2024-09-06 20:06:11,1899,4,35
9348,2024-01-06 16:20:51,205,4,36
9349,2023-07-27 19:50:39,275,4,36
9350,2024-02-11 00:04:59,1253,2,36
9351,2023-06-12 01:08:55,1303,4,36
9352,2023-11-10 07:14:34,1709,3,37
9353,2022-09-30 17:26:45,1805,1,37
9354,2024-11-26 12:27:18,1844,1,37
9355,2024-11-29 17:48:05,1053,1,38
9356,2023-08-28 20:17:57,1087,4,38
9357,2023-09-09 19:38:21,1164,2,38
9358,2023-08-18 08:37:26,1965,2,38
9359,2022-03-01 21:16:17,60,4,39
9360,2024-11-23 00:42:39,270,2,39
9361,2023-12-25 00:13:49,1768,4,39
9362,2024-01-03 08:08:42,828,1,41
9363,2023-09-23 18:51:16,1174,4,41
9364,2024-03-18 07:05:48,1342,3,41
9365,2023-11-26 23:19:04,1499,4,41
9366,2022-09-15 05:20:15,1763,4,41
9367,2023-09-08 21:43:17,290,2,42
9368,2023-02-25 14:50:13,999,4,42
9369,2022-02-22 00:34:36,1732,4,42
9370,2022-10-09 07:35:44,1797,1,42
9371,2022-10-18 05:17:35,745,4,43
9372,2023-08-09 18:22:30,1765,1,43
9373,2023-10-08 23:39:29,551,3,44
9374,2022-08-14 06:17:39,754,1,44
9375,2023-03-26 12:50:22,1313,2,44
9376,2024-04-12 05:28:14,1329,1,44
9377,2023-09-02 22:33:18,1626,1,44
9378,2023-08-31 05:28:36,453,4,45
9379,2023-01-02 07:13:53,561,4,45
9380,2022-07-13 02:16:27,1001,2,45
9381,2022-06-15 12:17:45,1275,3,45
9382,2022-04-16 07:19:28,1314,1,45
9383,2022-11-01 14:40:16,1932,2,46
9384,2022-09-11 07:00:01,345,3,47
9385,2024-02-09 11:07:56,395,2,47
9386,2022-03-30 14:40:55,419,3,47
9387,2022-01-27 20:56:10,559,2,47
9388,2023-08-25 11:49:00,1149,2,47
9389,2022-01-30 22:15:39,1445,3,47
9390,2023-02-28 14:46:29,1844,3,47
9391,2024-09-29 18:32:28,244,3,48
9392,2024-03-09 13:28:32,1182,2,48
9393,2023-04-12 03:20:08,1259,1,48
9394,2023-01-04 00:15:56,1405,1,48
9395,2023-02-05 09:11:36,1544,4,48
9396,2024-03-14 14:27:01,308,4,49
9397,2023-05-24 09:59:07,1145,1,49
9398,2022-01-31 21:50:05,1163,3,49
9399,2022-07-04 23:09:50,1745,3,49
9400,2024-04-19 13:46:09,264,3,50
9401,2024-07-29 15:18:37,422,1,50
9402,2022-09-12 09:08:21,1980,4,50
9403,2023-06-25 22:01:26,41,2,51
9404,2022-04-27 10:22:05,71,3,51
9405,2023-02-27 08:56:49,349,1,51
9406,2022-07-20 14:51:04,403,3,51
9407,2024-06-17 19:49:08,1202,4,51
9408,2024-04-10 13:04:05,427,4,52
9409,2024-07-03 08:05:21,824,4,52
9410,2024-07-19 22:15:07,974,1,52
9411,2023-05-08 00:09:17,15,4,53
9412,2024-02-03 04:50:26,631,1,53
9413,2025-01-11 04:44:54,862,2,53
9414,2024-03-13 08:49:13,1582,1,53
9415,2023-12-04 15:01:08,388,4,54
9416,2023-03-24 00:08:47,690,4,54
9417,2024-05-17 21:46:57,749,3,54
9418,2022-08-04 14:42:57,61,1,55
9419,2023-04-04 21:43:35,623,4,55
9420,2025-01-02 02:31:37,674,1,55
9421,2022-03-25 06:38:44,990,1,55
9422,2022-09-19 17:41:38,1710,3,55
9423,2024-01-02 22:32:33,1632,1,56
9424,2023-01-30 15:13:43,1840,4,56
9425,2023-12-06 00:37:50,1968,2,56
9426,2024-05-08 05:05:41,1100,2,57
9427,2024-09-30 05:17:33,1560,2,57
9428,2022-06-30 16:52:24,1642,4,57
9429,2024-02-07 19:07:57,410,3,58
9430,2023-12-12 05:49:22,1341,4,58
9431,2024-06-21 20:36:39,220,2,59
9432,2023-12-02 13:22:11,593,3,59
9433,2023-08-22 06:41:46,607,1,59
9434,2023-04-21 17:04:05,629,2,59
9435,2022-06-12 10:11:48,754,2,59
9436,2024-02-28 02:17:39,1234,2,59
9437,2022-06-15 09:59:14,1456,2,59
9438,2022-08-12 11:16:44,338,1,60
9439,2022-12-27 14:35:02,1267,4,60
9440,2022-09-11 17:45:12,615,3,61
9441,2022-10-02 00:13:43,1565,4,61
9442,2023-06-10 22:43:54,14,4,63
9443,2024-01-21 08:00:45,189,2,63
9444,2023-07-11 05:49:14,604,3,63
9445,2022-11-21 00:38:45,1182,3,63
9446,2024-08-01 18:03:22,1668,4,63
9447,2023-07-28 11:25:23,480,1,64
9448,2025-01-05 16:42:11,953,4,64
9449,2022-08-04 08:43:12,1037,4,64
9450,2023-07-04 01:31:17,1109,1,64
9451,2023-09-15 08:35:40,1111,3,64
9452,2022-04-17 15:46:13,1365,3,64
9453,2023-08-22 16:27:21,1891,2,64
9454,2022-12-20 12:53:54,589,1,65
9455,2022-01-28 11:08:08,1554,2,65
9456,2023-02-23 09:39:32,519,1,66
9457,2024-07-14 21:27:59,1654,1,66
9458,2023-04-25 19:05:59,1920,1,66
9459,2023-07-31 11:51:56,382,3,67
9460,2024-08-11 15:42:56,446,3,67
9461,2023-11-11 09:58:26,608,2,67
9462,2024-04-14 10:13:55,811,2,67
9463,2024-02-12 18:48:37,1533,2,67
9464,2023-02-01 11:28:41,1547,2,67
9465,2023-01-07 10:57:25,1879,2,67
9466,2024-12-28 19:02:51,595,4,68
9467,2024-02-28 09:27:39,602,4,68
9468,2023-07-12 18:29:49,1276,4,68
9469,2025-01-10 12:27:47,1394,2,68
9470,2023-03-25 08:29:37,1799,1,68
9471,2023-07-07 11:22:54,164,2,69
9472,2024-02-20 05:58:33,1162,2,69
9473,2024-06-04 21:16:35,1695,4,69
9474,2024-04-23 00:38:13,362,4,70
9475,2022-06-22 22:46:53,1586,3,70
9476,2024-08-25 05:16:56,342,1,71
9477,2022-07-09 01:30:00,1421,1,71
9478,2022-06-05 15:07:36,850,1,73
9479,2024-11-14 20:04:41,1149,4,73
9480,2024-03-11 15:30:47,1953,4,73
9481,2022-04-02 04:12:53,689,2,74
9482,2024-06-08 22:37:49,936,4,74
9483,2023-07-06 18:12:35,1116,1,74
9484,2022-03-19 08:28:55,1239,2,74
9485,2023-11-09 07:26:18,1361,3,74
9486,2024-10-13 03:09:41,513,2,75
9487,2024-08-17 03:17:28,689,2,75
9488,2022-04-22 20:14:54,866,4,75
9489,2024-08-09 05:15:59,1754,2,75
9490,2023-03-11 23:59:47,1886,4,75
9491,2023-08-16 10:42:04,647,4,76
9492,2023-07-19 21:31:31,1036,1,76
9493,2024-03-25 10:50:16,1208,4,76
9494,2022-11-25 22:21:43,1475,4,76
9495,2024-06-22 01:30:22,189,2,77
9496,2024-05-01 05:31:32,680,1,77
9497,2022-06-24 05:36:04,256,4,78
9498,2024-07-06 18:51:31,385,1,78
9499,2022-11-30 06:04:15,997,2,78
9500,2022-02-25 03:47:16,1513,3,78
9501,2022-02-02 03:29:53,1928,1,78
9502,2024-09-29 18:32:38,509,4,79
9503,2024-11-02 19:01:10,728,3,79
9504,2023-09-05 12:38:29,234,1,80
9505,2024-10-02 07:10:50,519,1,80
9506,2022-08-30 08:49:47,570,2,80
9507,2024-03-17 17:18:21,1089,2,80
9508,2024-06-22 19:30:53,1351,3,80
9509,2024-08-03 09:11:45,1593,3,80
9510,2024-05-11 09:15:20,1713,3,80
9511,2024-12-17 07:15:43,1898,3,80
9512,2023-06-25 16:50:45,850,1,81
9513,2022-12-02 00:52:54,851,2,81
9514,2022-07-17 19:18:36,1004,1,81
9515,2023-06-21 09:07:15,1275,3,81
9516,2023-06-24 09:40:40,1541,4,81
9517,2024-04-14 15:57:30,1622,4,81
9518,2024-07-31 10:16:42,343,4,82
9519,2022-11-29 13:50:00,618,1,82
9520,2024-07-04 12:29:48,723,3,82
9521,2024-11-21 03:06:22,1633,1,82
9522,2023-10-14 04:42:49,505,4,83
9523,2023-04-25 23:46:28,675,3,83
9524,2024-05-12 11:27:46,1003,2,83
9525,2024-06-29 13:59:19,1510,4,83
9526,2023-07-27 04:47:21,1824,1,83
9527,2022-10-07 23:15:49,85,3,84
9528,2024-11-24 01:04:30,650,2,84
9529,2024-08-09 13:13:10,1214,4,84
9530,2023-11-17 11:39:57,1441,1,84
9531,2024-08-26 16:50:46,1725,2,84
9532,2024-12-15 09:15:04,158,3,85
9533,2023-09-26 10:19:40,306,1,85
9534,2024-10-16 03:08:04,352,1,85
9535,2022-11-13 00:46:21,1792,1,85
9536,2024-10-02 20:38:17,263,2,86
9537,2024-01-01 11:20:18,409,4,86
9538,2022-08-28 15:51:26,796,3,86
9539,2024-11-23 17:24:44,1728,1,86
9540,2022-08-02 06:17:14,966,3,87
9541,2024-06-14 20:55:00,1067,2,87
9542,2023-10-23 14:59:56,1701,4,87
9543,2024-09-24 10:53:48,505,4,88
9544,2024-01-25 10:13:06,55,4,89
9545,2024-02-10 10:14:42,523,4,89
9546,2024-12-07 16:51:40,1775,1,89
9547,2022-03-23 22:19:31,252,1,90
9548,2023-04-10 18:35:50,914,3,90
9549,2022-08-10 18:35:24,1197,4,90
9550,2024-07-08 04:00:09,1510,1,90
9551,2024-10-23 14:54:17,216,1,91
9552,2022-03-18 17:20:21,1281,3,91
9553,2024-02-11 13:28:02,1662,3,91
9554,2023-09-15 13:59:46,1715,1,91
9555,2022-10-26 10:53:16,72,1,92
9556,2024-08-13 19:04:16,115,3,92
9557,2024-10-29 10:31:53,310,4,92
9558,2024-08-10 14:37:33,1452,1,92
9559,2024-07-25 01:16:32,1834,2,92
9560,2022-09-02 22:46:19,231,3,93
9561,2023-02-07 23:21:27,1923,2,93
9562,2024-05-15 09:00:57,976,4,94
9563,2023-07-18 19:15:04,1027,1,94
9564,2023-06-12 06:47:53,53,3,95
9565,2022-12-24 14:04:10,238,2,95
9566,2024-01-18 00:18:22,836,1,95
9567,2024-07-02 09:21:35,14,1,96
9568,2023-07-24 17:14:58,519,4,96
9569,2022-07-27 13:40:16,987,3,96
9570,2024-03-10 18:40:21,1247,4,96
9571,2024-12-12 01:54:30,1282,4,96
9572,2024-09-22 22:22:28,1312,1,96
9573,2022-09-29 10:06:34,1898,4,96
9574,2023-01-03 00:52:33,1975,1,96
9575,2024-11-05 07:49:37,91,2,97
9576,2024-06-26 07:00:01,795,1,97
9577,2025-01-13 00:43:42,1069,3,97
9578,2023-09-28 09:00:27,1176,1,97
9579,2024-03-09 06:45:26,1309,1,97
9580,2023-04-28 09:29:25,1567,3,97
9581,2023-11-11 09:40:07,1640,1,97
9582,2023-11-27 12:27:27,1809,3,97
9583,2022-11-20 15:50:47,492,4,98
9584,2024-02-18 07:08:02,549,4,98
9585,2023-12-20 03:05:39,602,1,98
9586,2024-08-16 04:45:15,1584,4,98
9587,2023-08-10 00:38:53,1322,2,99
9588,2022-04-25 03:41:44,1128,1,100
9589,2024-12-04 02:32:59,1648,4,100
9590,2023-03-22 01:21:08,1292,4,101
9591,2024-04-06 12:55:00,1794,4,101
9592,2023-06-27 03:24:50,307,1,102
9593,2023-04-11 06:47:07,878,4,102
9594,2023-04-15 12:21:39,1100,2,102
9595,2022-05-27 15:57:26,1550,2,102
9596,2023-06-29 10:06:33,1598,2,102
9597,2022-02-27 10:37:49,642,4,103
9598,2023-01-01 01:09:44,174,3,104
9599,2024-01-08 08:34:44,903,3,104
9600,2023-10-25 18:42:21,143,1,105
9601,2022-10-03 00:22:14,502,4,105
9602,2022-05-29 16:51:19,540,4,105
9603,2022-05-24 15:05:07,1085,3,105
9604,2022-03-31 01:05:22,946,3,106
9605,2022-07-12 15:06:05,1600,3,106
9606,2023-04-07 23:17:34,187,1,107
9607,2022-09-25 04:49:13,959,3,107
9608,2023-12-14 12:07:07,1180,1,107
9609,2024-12-07 05:02:17,1691,3,107
9610,2023-08-17 20:49:30,1714,4,108
9611,2022-12-08 00:30:14,1718,1,108
9612,2024-07-17 00:19:04,1345,3,109
9613,2022-05-02 11:40:17,1493,2,109
9614,2022-11-16 13:03:55,825,1,111
9615,2023-01-27 09:22:01,1247,4,111
9616,2024-12-04 22:33:03,1706,4,111
9617,2022-06-05 18:20:05,105,4,112
9618,2024-03-08 11:34:23,118,3,112
9619,2023-02-08 17:02:35,544,3,112
9620,2022-10-14 13:49:41,1360,3,112
9621,2023-05-25 23:30:51,1369,1,114
9622,2022-11-30 20:29:06,1027,2,115
9623,2023-03-28 19:45:27,1577,4,115
9624,2024-09-20 09:11:46,1966,3,115
9625,2023-01-02 07:04:34,27,3,116
9626,2025-01-02 13:50:57,408,1,116
9627,2024-07-14 17:37:12,459,1,116
9628,2024-07-23 04:18:26,776,2,116
9629,2023-03-28 05:25:30,1737,4,116
9630,2024-11-20 02:28:44,33,4,117
9631,2023-03-07 08:26:37,397,2,117
9632,2023-11-05 04:17:22,714,2,117
9633,2024-11-11 15:40:24,1854,3,117
9634,2023-04-08 05:21:26,619,2,118
9635,2022-09-17 18:53:54,1232,4,118
9636,2023-07-24 09:01:22,605,3,119
9637,2023-09-01 11:30:59,1570,3,120
9638,2024-01-26 03:46:32,1813,1,120
9639,2024-09-27 02:15:29,1359,2,121
9640,2024-11-14 19:05:22,1580,4,121
9641,2024-05-14 16:32:56,1757,3,121
9642,2022-08-02 08:47:28,91,3,122
9643,2023-03-22 04:15:42,294,1,122
9644,2024-05-06 12:01:16,956,3,122
9645,2025-01-15 08:12:51,923,2,123
9646,2022-02-11 10:03:02,1331,3,123
9647,2023-03-19 07:12:10,1068,4,124
9648,2022-06-09 08:33:48,1010,3,125
9649,2024-10-27 12:02:58,340,4,126
9650,2023-02-23 18:02:11,588,4,126
9651,2023-10-28 04:24:56,958,2,126
9652,2024-09-25 03:44:18,1449,1,126
9653,2023-12-28 17:27:17,195,2,128
9654,2022-08-26 20:09:49,1080,4,128
9655,2024-11-22 20:11:03,1756,3,128
9656,2022-08-01 20:11:41,1974,2,128
9657,2024-06-14 20:12:40,67,1,129
9658,2023-10-26 20:25:37,542,1,129
9659,2024-11-25 00:23:01,1179,1,129
9660,2024-03-11 01:36:52,1613,1,129
9661,2024-12-19 13:23:34,287,3,130
9662,2022-02-10 10:05:54,1552,1,130
9663,2023-10-27 09:30:06,95,4,131
9664,2025-01-08 03:48:53,794,3,131
9665,2023-06-23 21:08:05,230,1,132
9666,2022-04-14 17:23:51,423,2,132
9667,2022-07-19 06:30:32,444,1,132
9668,2023-04-02 01:15:40,969,2,132
9669,2022-04-05 23:32:56,1632,3,132
9670,2024-02-18 14:15:01,1783,3,132
9671,2023-08-15 20:59:04,746,2,133
9672,2024-01-17 16:37:09,959,3,133
9673,2024-09-15 17:04:34,1071,3,133
9674,2024-06-27 17:02:36,1314,4,133
9675,2023-05-11 12:18:15,1731,2,133
9676,2024-10-26 18:33:41,1752,2,133
9677,2023-10-27 12:05:49,1969,1,133
9678,2024-08-19 00:57:25,299,2,134
9679,2022-01-28 15:28:43,1168,3,134
9680,2023-03-06 07:38:55,1233,3,134
9681,2022-02-06 16:11:18,1480,1,134
9682,2024-10-03 08:54:39,53,4,135
9683,2024-11-30 09:46:36,1010,3,135
9684,2025-01-09 19:43:44,1133,1,135
